date,url,title
2013-11-10,http://wooyun.org/bugs/wooyun-2013-042380,果库网平行权限可遍历修改评论(附赠XSS)
2013-12-25,http://wooyun.org/bugs/wooyun-2013-047007,碧生源旗下七茶网商城任意金额购买（已收到货）
2013-12-25,http://wooyun.org/bugs/wooyun-2013-046998,慧聪网某系统配置不当导致文件写入
2013-12-25,http://wooyun.org/bugs/wooyun-2013-046999,当当网任意用户密码修改漏洞第三次
2014-01-01,http://wooyun.org/bugs/wooyun-2014-047371,记一次失败的渗透从4年前的老文章到监控录像机最终直捅某敏感部门内网
2014-01-01,http://wooyun.org/bugs/wooyun-2014-047344,中国网分站SQL盲注入漏洞
2013-12-30,http://wooyun.org/bugs/wooyun-2013-047372,武汉大学几乎所有服务器被秒请问校长知道吗
2013-12-30,http://wooyun.org/bugs/wooyun-2013-047357,Pconline某后台环境配置问题导致部分源码及隐私信息泄露
2013-12-30,http://wooyun.org/bugs/wooyun-2013-047368,酷派分站任意文件读取漏洞
2013-12-30,http://wooyun.org/bugs/wooyun-2013-047351,百度浏览器持久xss
2013-11-16,http://wooyun.org/bugs/wooyun-2013-042949,adnroid游戏均存在的短信扣费/话费支付绕过漏洞。
2014-02-02,http://wooyun.org/bugs/wooyun-2014-050212,中国科学院某分站SQL注入DBA权限
2014-02-02,http://wooyun.org/bugs/wooyun-2014-050210,格林豪泰某系统泄漏董事长及内部员工加盟商帐号密码
2013-12-31,http://wooyun.org/bugs/wooyun-2013-047297,天天快递邮箱可爆破无验证码以及邮箱密码找回缺馅导致内部通讯录及敏感文泄漏
2014-02-02,http://wooyun.org/bugs/wooyun-2014-050197,天极传媒广告推送系统弱口令任意登录
2013-11-16,http://wooyun.org/bugs/wooyun-2013-042821,某通用校园一卡通查询系统oracle注入
2013-11-16,http://wooyun.org/bugs/wooyun-2013-042831,湖南讯飞政务管理CMS任意执行可导致批量系统被黑
2014-02-07,http://wooyun.org/bugs/wooyun-2014-050382,支付宝的一些潜在安全风险（社会工程学角度分析及证明）
2013-12-29,http://wooyun.org/bugs/wooyun-2013-047278,12306 某接口CDN问题导致用户信息泄漏
2013-12-30,http://wooyun.org/bugs/wooyun-2013-047254,吉祥航空某站POST注入170万用户口令等敏感信息泄露
2013-12-28,http://wooyun.org/bugs/wooyun-2013-047244,12306.cn新版今日出现登录账户是别人的账户
2013-12-28,http://wooyun.org/bugs/wooyun-2013-047216,中粮我买网某业务SQL注入数据库泄露
2013-12-28,http://wooyun.org/bugs/wooyun-2013-047196,SiteServer BBS 通杀储存型跨站漏洞
2013-11-13,http://wooyun.org/bugs/wooyun-2013-042755,QQ手机管家拒绝服务漏洞
2014-01-29,http://wooyun.org/bugs/wooyun-2014-050056,图虫网伪造逻辑错误导致伪造任意用户发布活动
2013-12-27,http://wooyun.org/bugs/wooyun-2013-046981,河南电信不用充值就可查询机主姓名、余额和账户
2013-12-25,http://wooyun.org/bugs/wooyun-2013-046983,ShopEx某些服务器存在任意代码执行漏洞(可泄漏用户交易数据)
2013-12-25,http://wooyun.org/bugs/wooyun-2013-046980,联想某分站存在用户邮箱遍历及SQL注射漏洞（数千用户密码告急）
2013-12-25,http://wooyun.org/bugs/wooyun-2013-046975,慧聪网某业务fck编辑器漏洞可拿webshell
2013-11-13,http://wooyun.org/bugs/wooyun-2013-042751,畅无线客户端秒畅豆免费上网（需root）
2013-12-25,http://wooyun.org/bugs/wooyun-2013-046973,京东某个未授权导致截获供应商订单
2013-12-25,http://wooyun.org/bugs/wooyun-2013-046972,向zzR大牛学习app漏洞挖掘之有宝在线SQL注入（用户信息危机呀！）
2013-11-10,http://wooyun.org/bugs/wooyun-2013-042447,金山卫士一处栈溢出漏洞
2014-01-29,http://wooyun.org/bugs/wooyun-2014-050031,傲游云浏览器V4.1.6.2000远程命令执行漏洞(已反弹shell测试)
2013-12-25,http://wooyun.org/bugs/wooyun-2013-046943,友盟某处后台弱口令（getshell，内网）
2013-12-24,http://wooyun.org/bugs/wooyun-2013-046822,斗将魂某重要系统后台弱口令导致大量服务器运营信息泄露危害可向任意玩家发送信息
2013-12-24,http://wooyun.org/bugs/wooyun-2013-046836,07073游戏网SQL注射漏洞可能导致数据库泄漏风险
2013-12-24,http://wooyun.org/bugs/wooyun-2013-046926,乐视某业务系统渗透测试报告
2013-12-26,http://wooyun.org/bugs/wooyun-2013-046903,中国移动中奖提交接口未加权限认证可以随意提交中奖信息
2013-12-24,http://wooyun.org/bugs/wooyun-2013-046838,新浪微博CSRF漏洞可刷粉丝
2013-12-24,http://wooyun.org/bugs/wooyun-2013-046886,联想1个被忽略的目录遍历漏洞导致若干机密信息泄露
2013-12-24,http://wooyun.org/bugs/wooyun-2013-046885,易佰连锁旅店漏洞（用户信息泄漏、订单信息泄漏）可查开房
2013-12-24,http://wooyun.org/bugs/wooyun-2013-046918,万达某分站积分商城逻辑错误绕过可以兑换现有礼物
2013-12-24,http://wooyun.org/bugs/wooyun-2013-046913,焦点房产某处后台弱口令
2014-02-20,http://wooyun.org/bugs/wooyun-2014-051498,我是这样探测tx内网的(拒绝内网漫游从你做起)
2014-01-06,http://wooyun.org/bugs/wooyun-2014-048011,万达某明星产品Getshell至多站点沦陷
2014-01-06,http://wooyun.org/bugs/wooyun-2014-047959,群英IDC客服安全意识不足（域名劫持社工实例）
2014-01-06,http://wooyun.org/bugs/wooyun-2014-045157,群英云考勤远程命令执行漏洞
2014-01-06,http://wooyun.org/bugs/wooyun-2014-047967,多米音乐svn导致源码泄露
2013-11-25,http://wooyun.org/bugs/wooyun-2013-043931,Destoon最新版本20131010补丁后，全版本继续注入
2014-01-06,http://wooyun.org/bugs/wooyun-2014-047886,艺龙旅行网漏洞打包（某平台文件上传导致Getshell及SQL注射）
2014-01-06,http://wooyun.org/bugs/wooyun-2014-048000,TCL某重要系统漏洞大礼包（sql注入、弱口令、信息泄露）
2014-01-06,http://wooyun.org/bugs/wooyun-2014-047998,肯德基APPSQL注入漏洞
2014-01-06,http://wooyun.org/bugs/wooyun-2014-047972,12306铁道部某业务大批弱口令
2014-01-06,http://wooyun.org/bugs/wooyun-2014-047991,搜狐某分站SQL注入漏洞，权限比较大
2013-11-21,http://wooyun.org/bugs/wooyun-2013-043664,siteserver最新版3.6.4 sql inject 第七蛋
2014-01-05,http://wooyun.org/bugs/wooyun-2014-047975,ChinaCache旗下豆豆网另一处引起多台服务器命令执行
2014-02-09,http://wooyun.org/bugs/wooyun-2014-050528,Interlib图书馆系统读者密码任意修改
2013-11-21,http://wooyun.org/bugs/wooyun-2013-043636,php云人才系统 UC API 未初始化注入漏洞
2014-01-05,http://wooyun.org/bugs/wooyun-2014-047957,ChinaCache服务器托管主站Mysql弱口令GetShell
2014-01-05,http://wooyun.org/bugs/wooyun-2014-047955,豆瓣某处存储xss
2014-01-05,http://wooyun.org/bugs/wooyun-2014-047439,天生创想OA前台普通用户注入漏洞
2014-01-07,http://wooyun.org/bugs/wooyun-2014-047813,四川航空Tomcat管理后台弱口令已被入侵
2014-01-05,http://wooyun.org/bugs/wooyun-2014-047879,Ecmall 2.3 File Inclusion Vulnerability（鸡肋）
2014-01-08,http://wooyun.org/bugs/wooyun-2014-047792,中国政府最高人民检察院TRS权限泄漏
2014-01-08,http://wooyun.org/bugs/wooyun-2014-047802,江西省某厅后台弱口令导致getshell（root权限）
2013-11-22,http://wooyun.org/bugs/wooyun-2013-043743,cmseasy某处存储型XSS
2014-01-06,http://wooyun.org/bugs/wooyun-2014-047864,搜狐直播间存储型xss漏洞一枚
2014-01-06,http://wooyun.org/bugs/wooyun-2014-047856,腾讯网址站URL任意跳转
2013-11-22,http://wooyun.org/bugs/wooyun-2013-043745,php云人才系统 注入漏洞
2014-01-06,http://wooyun.org/bugs/wooyun-2014-047837,12306漏洞提交订单不需要验证码
2014-01-06,http://wooyun.org/bugs/wooyun-2014-048041,Pconline某后台源码泄露之后续代码执行
2014-01-06,http://wooyun.org/bugs/wooyun-2014-047265,游久主论坛储存型XSS
2014-01-06,http://wooyun.org/bugs/wooyun-2014-048037,51job某分站sql注入漏洞
2014-01-06,http://wooyun.org/bugs/wooyun-2014-048040,搜狗某分站搜索引擎xss漏洞
2014-01-06,http://wooyun.org/bugs/wooyun-2014-047868,百度贴吧多处CSRF漏洞及url跳转
2013-11-22,http://wooyun.org/bugs/wooyun-2013-043650,siteserver最新版3.6.4 sql inject 第六蛋
2013-11-22,http://wooyun.org/bugs/wooyun-2013-043645,siteserver最新版3.6.4 sql inject 第五蛋
2013-11-22,http://wooyun.org/bugs/wooyun-2013-043705,记事狗GBK版本任意文件删除漏洞
2013-11-22,http://wooyun.org/bugs/wooyun-2013-043641,siteserver最新版3.6.4 sql inject 第四蛋
2014-01-06,http://wooyun.org/bugs/wooyun-2014-047693,空中网某业务SQL注入一枚
2013-11-25,http://wooyun.org/bugs/wooyun-2013-044001,AnyMacro Mail安宁邮件系统存在SQL注入漏洞
2014-01-08,http://wooyun.org/bugs/wooyun-2014-048015,中国移动开发者社区任意用户密码重置漏洞
2014-02-20,http://wooyun.org/bugs/wooyun-2014-051494,余额宝信用卡还款疑似存在刷钱漏洞（需特定信用卡）
2014-01-05,http://wooyun.org/bugs/wooyun-2014-047947,暴走无双游戏某注射点可以暴库
2014-01-07,http://wooyun.org/bugs/wooyun-2014-047940,江苏福彩服务器目测已被入侵
2013-11-21,http://wooyun.org/bugs/wooyun-2013-043602,豆瓣andriod终端远程代码执行漏洞
2013-11-21,http://wooyun.org/bugs/wooyun-2013-043520,kingcms最新版sql注入漏洞
2013-11-21,http://wooyun.org/bugs/wooyun-2013-043578,天生创想oa任意用户登陆包括管理员
2014-01-05,http://wooyun.org/bugs/wooyun-2014-047526,TOM邮箱存储型XSS三枚
2014-01-05,http://wooyun.org/bugs/wooyun-2014-047529,雨林木风旗下某分站SQL注入
2013-11-21,http://wooyun.org/bugs/wooyun-2013-043569,新浪微米手机客户端远程代码执行漏洞
2013-11-23,http://wooyun.org/bugs/wooyun-2013-043556,Sdemo2.0  栈溢出漏洞
2014-01-05,http://wooyun.org/bugs/wooyun-2014-047907,盛大旗下有妖气漫画主站sql注射（影响300w+用户数据）
2014-01-05,http://wooyun.org/bugs/wooyun-2014-047846,英雄联盟玩家qq泄露
2014-01-05,http://wooyun.org/bugs/wooyun-2014-047893,搜狐某分站sql注入一枚
2013-11-21,http://wooyun.org/bugs/wooyun-2013-043535,siteserver最新版3.6.4 sql inject 第三蛋
2013-11-20,http://wooyun.org/bugs/wooyun-2013-043523,siteserver最新版3.6.4 sql inject 第二蛋
2013-11-20,http://wooyun.org/bugs/wooyun-2013-043493,u-mail注入导致任意代码执行漏洞
2014-01-04,http://wooyun.org/bugs/wooyun-2014-047869,深圳航空某系统存在万能密码导致Getshell至站点沦陷
2014-01-04,http://wooyun.org/bugs/wooyun-2014-047417,易观网某站直接getshell整服服务器沦陷
2014-01-06,http://wooyun.org/bugs/wooyun-2014-047514,吉祥航空某站Time-based blind SQL注入
2014-01-04,http://wooyun.org/bugs/wooyun-2014-047548,联想某管理网站存在弱口令导致文件上传getshell
2014-01-04,http://wooyun.org/bugs/wooyun-2014-047812,网龙某分站SQL注入(涉及91多数据库)
2014-01-10,http://wooyun.org/bugs/wooyun-2014-048238,多个政府网站siteserver重新安装漏洞
2014-01-08,http://wooyun.org/bugs/wooyun-2014-048213,乐蜂网某后台存在弱口令问题可登录
2014-01-08,http://wooyun.org/bugs/wooyun-2014-048212,PPTV解析漏洞一枚和后台敏感功能未限制访问权限
2014-01-08,http://wooyun.org/bugs/wooyun-2014-048204,再次沦陷pptv超级版主可删帖子可禁言
2014-01-08,http://wooyun.org/bugs/wooyun-2014-048235,中国邮政集团公司分站多处sql注入漏洞
2014-01-08,http://wooyun.org/bugs/wooyun-2014-048225,俏江南弱口令导致所有店面监控视频泄露可实时监控
2014-01-07,http://wooyun.org/bugs/wooyun-2014-048214,凤凰网某站点POST注入一枚，可泄露敏感信息
2014-02-21,http://wooyun.org/bugs/wooyun-2014-051623,淘宝客户端泄露支付宝登陆账号
2013-11-26,http://wooyun.org/bugs/wooyun-2013-044127,UChome 注入漏洞2
2014-01-07,http://wooyun.org/bugs/wooyun-2014-048200,爆米花网多处登陆框注入漏洞（无须注册直接进入）
2014-01-07,http://wooyun.org/bugs/wooyun-2014-048096,中国邮政集团公司分站存在sql注入漏洞
2014-01-07,http://wooyun.org/bugs/wooyun-2014-048195,人人网哪些越权事4-人人高考某功能平行权限漏洞
2014-01-07,http://wooyun.org/bugs/wooyun-2014-048186,人人网的那些越权事3-分享某功能平行权限漏洞
2014-01-07,http://wooyun.org/bugs/wooyun-2014-048174,空中网某分站SVN源码泄漏
2014-01-07,http://wooyun.org/bugs/wooyun-2014-048182,边锋网络某弱口令+敏感信息泄露
2014-01-07,http://wooyun.org/bugs/wooyun-2014-048181,前程无忧某分站注入漏洞
2014-01-07,http://wooyun.org/bugs/wooyun-2014-048172,人人网的那些越权事-公共主页某功能平行权限漏洞
2014-01-07,http://wooyun.org/bugs/wooyun-2014-048171,神州租车GPS监控平台弱口令（后台管理沦陷）
2014-02-11,http://wooyun.org/bugs/wooyun-2014-050468, 看我如何搞定ELLE中国某站（大数据系列）
2014-01-09,http://wooyun.org/bugs/wooyun-2014-048130,多个重要政府部门的弱口令泄露敏感信息
2014-01-07,http://wooyun.org/bugs/wooyun-2014-048150,eset中国官网发现webshell
2014-01-07,http://wooyun.org/bugs/wooyun-2014-048160,优酷某分站SQL注入漏洞
2014-01-07,http://wooyun.org/bugs/wooyun-2014-048157,人人网的那些越权事1-小组某功能平行权限漏洞
2014-01-07,http://wooyun.org/bugs/wooyun-2014-048155,疑似猫扑某phpmyadmin对外开放且弱口令
2014-01-07,http://wooyun.org/bugs/wooyun-2014-048142,华企快递管理员邮箱控制不严
2014-01-09,http://wooyun.org/bugs/wooyun-2014-048144,龙泉寺官网注入可getshell和篡改数据
2014-01-07,http://wooyun.org/bugs/wooyun-2014-048137,Discuz的利用UC_KEY进行getshell
2014-01-07,http://wooyun.org/bugs/wooyun-2014-048107,酷6网安全补丁未打好可导致站点沦陷
2014-01-07,http://wooyun.org/bugs/wooyun-2014-048133,用友集团某平台任意代码执行
2014-01-07,http://wooyun.org/bugs/wooyun-2014-048117, 酷6网某站后台弱口令可getshell
2014-01-07,http://wooyun.org/bugs/wooyun-2014-048105,我是这样测试startbbs官方帐号的
2014-01-07,http://wooyun.org/bugs/wooyun-2014-048113,爱奇艺下某站的命令执行漏洞
2013-11-25,http://wooyun.org/bugs/wooyun-2013-044061,UChome 注入漏洞
2014-01-08,http://wooyun.org/bugs/wooyun-2014-048093,中国人民大学VPN系统弱口令，可随意下载内部资料
2014-01-06,http://wooyun.org/bugs/wooyun-2014-047890,中国邮政航空公司存在SQL注射漏洞
2013-11-24,http://wooyun.org/bugs/wooyun-2013-043744,Outlook2013一处返回值未做判断导致拒绝服务
2014-01-06,http://wooyun.org/bugs/wooyun-2014-047873,pptv论坛版主（超级版主）密码泄露
2013-11-22,http://wooyun.org/bugs/wooyun-2013-042144,PHPYun本地文件包含造成任意代码执行
2013-11-22,http://wooyun.org/bugs/wooyun-2013-042070,PHPYUN V3.0任意文件上传漏洞
2014-01-08,http://wooyun.org/bugs/wooyun-2014-048052,某未知kf系统注入导致数十万用户信息泄露
2014-01-10,http://wooyun.org/bugs/wooyun-2014-048468,新浪微博点击劫持刷粉丝
2014-01-10,http://wooyun.org/bugs/wooyun-2014-048361,某注入导致53kf平台数据库面临泄露风险
2014-01-12,http://wooyun.org/bugs/wooyun-2014-048440,清竹虚拟主机管理系统sql注入漏洞与后台构造cookie登录
2013-11-26,http://wooyun.org/bugs/wooyun-2013-044084,phpcms v9 前台无限制GETSHELL（第一弹）
2013-11-28,http://wooyun.org/bugs/wooyun-2013-044066,RADASM 堆栈缓冲区溢出漏洞
2014-01-10,http://wooyun.org/bugs/wooyun-2014-048448,中国网络电视台某站点多处参数存在SQL注射漏洞导致信息泄漏
2014-01-12,http://wooyun.org/bugs/wooyun-2014-048421,多个重要政府部门的任意文件读取泄露敏感信息
2013-11-26,http://wooyun.org/bugs/wooyun-2013-044047,ECSHOP 后台getshell
2013-11-25,http://wooyun.org/bugs/wooyun-2013-044055,siteserver最新版3.6.4 sql inject 第九蛋
2014-01-09,http://wooyun.org/bugs/wooyun-2014-048438,支付宝某接口漏洞危害：有了支付宝，查别人话费余额、欠费情况、户主真实姓名、每月定时提醒及其社工再也不用愁了
2014-01-09,http://wooyun.org/bugs/wooyun-2014-048410,腾讯视频主站分享至微信xss一枚，可cookie哦！
2014-01-11,http://wooyun.org/bugs/wooyun-2014-048406,上海公积金登录-弱口令、无验证码、可暴力破解
2014-01-09,http://wooyun.org/bugs/wooyun-2014-048340,淘宝某处无视星号限制直接查看部分会员名称
2014-02-13,http://wooyun.org/bugs/wooyun-2014-050867,南都网文件解析漏洞可导致服务沦陷
2013-11-25,http://wooyun.org/bugs/wooyun-2013-043908,杰奇CMS 1.7商业版注入漏洞
2013-11-25,http://wooyun.org/bugs/wooyun-2013-044020,TPlink路由器未授权下载配置文件
2014-01-09,http://wooyun.org/bugs/wooyun-2014-048404,空中网分站POST注入礼包泄露多库敏感信息
2014-02-13,http://wooyun.org/bugs/wooyun-2014-050857,速8酒店SQL注入(可获得os-shell)
2014-02-13,http://wooyun.org/bugs/wooyun-2014-050843,海康威视某站SQL注入一枚泄露大量数据库
2014-02-13,http://wooyun.org/bugs/wooyun-2014-050840,开心网主站文件遍历导致命令执行
2014-01-10,http://wooyun.org/bugs/wooyun-2014-048309,"中彩网被入侵,被拿来做黑帽SEO疑似所有数据已被卖"
2014-02-22,http://wooyun.org/bugs/wooyun-2014-050956,支付宝后台服务器任意文件读取漏洞
2014-01-08,http://wooyun.org/bugs/wooyun-2014-048303,人人网的那些事8-某功能缺陷导致可以获取到别人手机的人人好友
2014-01-08,http://wooyun.org/bugs/wooyun-2014-048300,人人网的那些越权事7-人人职场某两处功能平行权限漏洞
2014-01-08,http://wooyun.org/bugs/wooyun-2014-048291,顺丰某分站上传漏洞可getwebshell
2014-01-08,http://wooyun.org/bugs/wooyun-2014-048284,新东方旗下某分站SQL注入
2014-01-08,http://wooyun.org/bugs/wooyun-2014-047858,一起牛网创始人密码存在弱口令，可导致用户数据泄漏
2014-02-12,http://wooyun.org/bugs/wooyun-2014-050751,天极多个分站配置错误造成敏感信息泄露
2014-01-08,http://wooyun.org/bugs/wooyun-2014-048274,乐视网某站Getshell影响企业及行业用户
2014-01-08,http://wooyun.org/bugs/wooyun-2014-047901,皮皮网联盟后台查询系统万能密码登录
2014-01-08,http://wooyun.org/bugs/wooyun-2014-048267,联想某分站数据库严重泄露
2014-01-08,http://wooyun.org/bugs/wooyun-2014-048263,人人网的那些越权事6-情侣空间某两处功能平行权限漏洞
2014-01-08,http://wooyun.org/bugs/wooyun-2014-048257,搜狐家居论坛有一个通杀所有子论坛的xss
2014-01-08,http://wooyun.org/bugs/wooyun-2014-048260,TOM在线某小分站SVN信息泄漏一枚
2013-11-24,http://wooyun.org/bugs/wooyun-2013-043885,TCCMS某处设计缺陷，成功打入官网后台
2014-01-08,http://wooyun.org/bugs/wooyun-2014-048254,人人网的那些越权事5-人人逛街某功能平行权限漏洞
2014-01-08,http://wooyun.org/bugs/wooyun-2014-048253,TOM在线某分站svn信息泄漏
2014-01-08,http://wooyun.org/bugs/wooyun-2014-048250,中通某处配置不当导致数万订单信息泄露（截止到今天）
2014-01-08,http://wooyun.org/bugs/wooyun-2014-048086,53kf某分站SQL注入
2014-01-08,http://wooyun.org/bugs/wooyun-2014-048245,苏宁应用商店存在下载任意文件漏洞
2014-01-04,http://wooyun.org/bugs/wooyun-2014-047847,万达某产品公众管理平台Getshell至站点沦陷
2014-01-04,http://wooyun.org/bugs/wooyun-2014-047857,百度某部分用户完整绑定邮箱泄露
2014-01-04,http://wooyun.org/bugs/wooyun-2014-047859,ChinaCache节点监控系统SQL注射发现过程
2014-01-04,http://wooyun.org/bugs/wooyun-2014-047820,99旅馆连锁某系统SQL注入
2013-11-20,http://wooyun.org/bugs/wooyun-2013-043406,siteserver最新版3.6.4 sql inject
2013-11-22,http://wooyun.org/bugs/wooyun-2013-043448,某大学CMS的任意文件上传漏洞
2014-02-15,http://wooyun.org/bugs/wooyun-2014-051036,果壳某栏目首页存储型xss(可盲打)
2014-02-08,http://wooyun.org/bugs/wooyun-2014-050457,果壳网某处持久XSS漏洞可钓鱼
2014-02-17,http://wooyun.org/bugs/wooyun-2014-051201,不登录通过淘宝ID查看任意买家基本信息以及之前的购买记录
2014-02-14,http://wooyun.org/bugs/wooyun-2014-050935,腾讯查任意qq号的微博
2013-11-19,http://wooyun.org/bugs/wooyun-2013-043394,记事狗微博二次注射漏洞
2013-11-19,http://wooyun.org/bugs/wooyun-2013-043349,通过旺旺会员名/淘宝帐号可获取支付宝绑定邮箱与手机号(无需发生支付行为直接即可查询)
2014-01-03,http://wooyun.org/bugs/wooyun-2014-047799,91某分站SQL注入漏洞
2014-01-05,http://wooyun.org/bugs/wooyun-2014-047779,某省联通业务管理系统登陆权限绕过可查全省机主信息
2014-01-03,http://wooyun.org/bugs/wooyun-2014-045077,TCL官方网上商城几处sql注入漏洞
2014-01-03,http://wooyun.org/bugs/wooyun-2014-047787,艺龙酒店管理系统密码找回存在注入
2014-01-05,http://wooyun.org/bugs/wooyun-2014-047056,中华人民共和国交通运输部某子站后台弱口令和目录遍历漏洞
2014-01-05,http://wooyun.org/bugs/wooyun-2014-046977,道路货运车辆公共监管与服务平台弱口令
2014-01-03,http://wooyun.org/bugs/wooyun-2014-046670,265G网页游戏存在SQL注射漏洞
2014-01-03,http://wooyun.org/bugs/wooyun-2014-046643,西部数码设计缺陷导致刷帐户余额
2014-01-03,http://wooyun.org/bugs/wooyun-2014-047778,使用新网的域名被非法泛解析做博彩
2014-01-03,http://wooyun.org/bugs/wooyun-2014-047775,QQ空间可越权查看陌生人相册图片(高清)
2014-01-03,http://wooyun.org/bugs/wooyun-2014-047186,联想某重要服务平台系统存在SQL注射导致信息泄露（多库）
2014-01-03,http://wooyun.org/bugs/wooyun-2014-047722,腾讯问问泄露用户QQ号
2014-01-03,http://wooyun.org/bugs/wooyun-2014-047550,搜狐社区敏感功能存在XSS漏洞（可劫持任意用户Cookie）
2014-01-05,http://wooyun.org/bugs/wooyun-2014-047207,中华人民共和国交通运输部多处漏洞合集
2014-01-05,http://wooyun.org/bugs/wooyun-2014-047768,iGENUS5.0邮件系统的一些漏洞打包（注射及登陆等）
2014-01-03,http://wooyun.org/bugs/wooyun-2014-047350,12306高铁车票预定超过了20天
2013-11-22,http://wooyun.org/bugs/wooyun-2013-043704,Dedecms 另外一个SQL盲注
2013-11-21,http://wooyun.org/bugs/wooyun-2013-043324,某政务类CMS存在命令执行文件上传
2014-01-03,http://wooyun.org/bugs/wooyun-2014-047758,增益速递主站被黑客入侵疑似apt攻击(来自赶集云监控)
2014-01-05,http://wooyun.org/bugs/wooyun-2014-047718,陕西移动某在线业务struct漏洞
2014-01-03,http://wooyun.org/bugs/wooyun-2014-047747,中国国际航空某分站SQL注入漏洞(DBA权限)
2014-02-07,http://wooyun.org/bugs/wooyun-2014-050351,看我如何搞定好孩子育儿网（大数据系列）
2013-11-22,http://wooyun.org/bugs/wooyun-2013-043674,dedecms SQL盲注漏洞（已经确定可以直接update出密码）
2014-01-03,http://wooyun.org/bugs/wooyun-2014-047677,万达某分站逻辑错误可绕过支付直接获得取票密码
2013-11-19,http://wooyun.org/bugs/wooyun-2013-043311,记事狗微博全版本SQL注入漏洞可直接注册管理员2
2014-01-05,http://wooyun.org/bugs/wooyun-2014-047742,重庆电信参数权限未验证导致的用户信息泄漏
2014-01-03,http://wooyun.org/bugs/wooyun-2014-047728,21CN某分站SQL注入漏洞
2014-01-03,http://wooyun.org/bugs/wooyun-2014-047739,深圳航空某站点存在IIS读写及任意文件下载漏洞（已获取webshell）
2014-01-12,http://wooyun.org/bugs/wooyun-2014-048686,深喉咙CMS(shlcms PHP)SQL注射0day
2013-11-30,http://wooyun.org/bugs/wooyun-2013-044049,collabnet subversionedge文件包含脆弱
2014-01-12,http://wooyun.org/bugs/wooyun-2014-048664,支付宝分站xss威胁主站及合作伙伴站点可盗cookies登陆
2014-01-12,http://wooyun.org/bugs/wooyun-2014-048668,UCloud 一处价格计算越界溢出 支付金额变负数
2014-01-12,http://wooyun.org/bugs/wooyun-2014-048659,中青宝某分站命令执行漏洞
2014-01-12,http://wooyun.org/bugs/wooyun-2014-048591,UCloud 另一处严重支付逻辑错误 导致可刷余额
2013-11-28,http://wooyun.org/bugs/wooyun-2013-044312,百度浏览器5.1正式版HTTP204伪造网站漏洞
2014-01-12,http://wooyun.org/bugs/wooyun-2014-048654,UC Mobile UC某站任意文件读取
2014-01-12,http://wooyun.org/bugs/wooyun-2014-047289,TCL某站POST注入2
2014-01-12,http://wooyun.org/bugs/wooyun-2014-048620,so.360.cn反射xss可钓鱼
2014-02-16,http://wooyun.org/bugs/wooyun-2014-051081,街旁网区域传送漏洞
2014-01-14,http://wooyun.org/bugs/wooyun-2014-048636,吉祥航空某站boolean based blind SQL注入
2014-01-14,http://wooyun.org/bugs/wooyun-2014-048635,吉祥航空某重要系统后台弱口令Getshell至站点沦陷
2014-01-12,http://wooyun.org/bugs/wooyun-2014-048595,腾讯微博点击劫持发送微博
2013-11-28,http://wooyun.org/bugs/wooyun-2013-044277,360云盘客户端权限设置不当
2014-01-14,http://wooyun.org/bugs/wooyun-2014-048622,正方教务管理系统SQL注入
2014-01-12,http://wooyun.org/bugs/wooyun-2014-048606,腾讯QQ举报漏洞可直接可以封任意一个好友的QQ号
2014-01-12,http://wooyun.org/bugs/wooyun-2014-048617,12306某系统存在SQL注入漏洞(paxmac的小伙伴们想回家第二发）
2013-11-29,http://wooyun.org/bugs/wooyun-2013-044256,深澜软件srun3000认证计费产品最新版SQL注入漏洞
2014-01-11,http://wooyun.org/bugs/wooyun-2014-048562,UCloud 支付系统存在逻辑错误 导致可刷钱购买任意主机(已证明)
2013-12-19,http://wooyun.org/bugs/wooyun-2013-046452,摇篮网某分站存在远程命令执行漏洞
2013-12-19,http://wooyun.org/bugs/wooyun-2013-046464,万达某重要分站后台弱口令，系统管理员权限（涉及多站）
2013-11-06,http://wooyun.org/bugs/wooyun-2013-041728,突破Sandboxie及其衍生产品
2014-01-23,http://wooyun.org/bugs/wooyun-2014-049655,酷狗音乐APP应用接口存在注射漏洞
2013-12-19,http://wooyun.org/bugs/wooyun-2013-046459,嘟嘟牛某分站文件上传导致任意代码执行
2013-12-19,http://wooyun.org/bugs/wooyun-2013-046454,南海网某分站任意代码写入导致百万用户危急
2013-12-19,http://wooyun.org/bugs/wooyun-2013-046448,ECSHOP后台低权限sql注入
2013-12-19,http://wooyun.org/bugs/wooyun-2013-046451,21CN官方社区存在高危敏感信息泄露风险
2013-12-19,http://wooyun.org/bugs/wooyun-2013-046447,TOM在线#分站发现webshell源码泄漏(用户信息)
2013-12-21,http://wooyun.org/bugs/wooyun-2013-046269,移动cmcc-edu爆破之web指定用户登录上网
2013-11-06,http://wooyun.org/bugs/wooyun-2013-041930,SRUN3000计费系统越权修改他人密码
2013-12-19,http://wooyun.org/bugs/wooyun-2013-046268,中国网络电视台#监控中心万能密码漏洞
2013-12-19,http://wooyun.org/bugs/wooyun-2013-046436,搜狐运维不当导致多服务器内部信息泄露
2013-12-19,http://wooyun.org/bugs/wooyun-2013-046277,金蝶##金蝶多站存在通用型sql注入
2013-12-19,http://wooyun.org/bugs/wooyun-2013-046271,中国网络电视台#分站SQL一枚！
